EPA Facility ID,NAICS Code
100000096077,311411
100000238753,49312
100000179692,22111
100000056208,22132
100000059232,22132
100000005157,22131
100000089245,22131
100000089263,22131
100000131243,32592
100000105218,221112
100000037006,311411
100000052514,22131
100000181377,22132
100000062237,42469
100000062996,22131
100000094195,22132
100000063076,22131
100000187148,312113
100000086872,22132
100000087194,22132
100000227952,49312
100000087513,22131
100000044542,311511
100000044542,49312
100000141562,22131
100000139664,22131
100000145407,311615
100000099485,311411
100000038906,22132
100000156298,325181
100000055101,22132
100000019348,22131
100000016378,22131
100000016378,22132
100000210283,42469
100000031404,22132
100000005326,31171
100000018651,22132
100000018615,22131
100000155397,311421
100000155397,311411
100000239743,48423
100000145602,22131
100000135935,22132
100000182839,22131
100000012229,22132
100000013442,22131
100000013451,22131
100000013488,22131
100000194675,42469
100000089833,22131
100000149797,32213
100000149797,32211
100000225721,22132
100000067116,22131
100000065993,22131
100000172886,22131
100000050972,32211
100000049191,22132
100000049075,22131
100000065797,22131
100000057644,22131
100000165901,42471
100000050721,22132
100000049556,22131
100000029373,22131
100000223171,31161
100000145871,325312
100000230662,42471
100000089058,31181
100000068749,562213
100000110202,22132
100000180369,42269
100000132484,56179
100000045266,22131
100000108616,22132
100000046461,22132
100000196726,42469
100000149118,22131
100000171244,311411
100000107118,311411
100000149145,22132
100000096326,22132
100000071566,22131
100000226105,22131
100000181466,22131
100000234711,312111
100000062415,49312
100000137318,42469
100000093258,42269
100000036622,325181
100000151186,49312
100000081751,22132
100000102961,22132
100000096727,22131
100000105995,325199
100000007725,22132
100000249242,311211
100000094408,22132
100000188815,31151
100000042991,311411
100000238192,49312
100000184604,49312
100000078774,22131
100000092062,22131
100000010668,22131
100000010276,49312
100000010276,49311
100000083107,22131
100000084053,22131
100000090965,22132
100000168953,325199
100000037177,22132
100000026633,22131
100000026606,56221
100000053229,22131
100000053979,22131
100000146004,311411
100000018964,22132
100000157625,221112
100000190955,221112
100000117599,11132
100000090153,22132
100000099804,56179
100000145041,42469
100000143695,22131
100000132885,22131
100000221244,42471
100000230715,49319
100000153193,42469
100000134295,22131
100000135347,22131
100000143677,22131
100000028613,31171
100000183641,32599
100000183641,325998
100000044098,42269
100000242971,49312
100000184855,49312
100000089227,311511
100000132849,22132
100000144079,22131
100000144168,22132
100000103577,221112
100000239707,49319
100000143221,22131
100000206387,49311
100000144097,22131
100000143622,22131
100000132377,22131
100000134455,22131
100000140509,22131
100000133839,22112
100000144676,221112
100000220977,42471
100000173117,49312
100000189583,22111
100000143631,22131
100000132411,22131
100000115715,49312
100000115715,325611
100000051409,311615
100000115822,325998
100000185998,312113
100000189841,49312
100000018009,49312
100000219382,311991
100000006245,42469
100000169042,32615
100000093542,56179
100000143481,22132
100000134348,22131
100000134393,22131
100000143668,22131
100000050623,49319
100000032421,22132
100000091287,31212
100000044604,49312
100000034811,325199
100000178461,32615
100000193747,42441
100000123476,42469
100000096102,22132
100000095684,22131
100000096442,22131
100000095041,21113
100000117884,22131
100000117884,22132
100000051249,22131
100000156323,22132
100000183758,22132
100000058938,22132
100000041536,22132
100000041723,22131
100000041607,22132
100000041652,22132
100000041484,22132
100000041689,22132
100000134277,42441
100000031333,92711
100000103096,42469
100000023841,22131
100000186041,32615
100000093249,42291
100000202372,49312
100000089708,22131
100000089913,22131
100000094514,21239
100000089744,22131
100000104512,22131
100000178032,56179
100000035918,22131
100000213958,42469
100000057751,311411
100000152078,311411
100000095853,22131
100000217124,49311
100000093686,22132
100000003792,31171
100000192944,22131
100000094729,22131
100000181402,22132
100000044436,49312
100000044436,311812
100000044436,311991
100000044436,311511
100000094738,221112
100000094738,22132
100000157475,32615
100000107109,22131
100000019455,22132
100000170003,22131
100000113575,56179
100000039273,22132
100000031896,22131
100000094104,22131
100000010294,49312
100000010294,49311
100000141376,311411
100000171315,22132
100000056128,22132
100000108064,22131
100000029765,22131
100000101472,311615
100000014192,22132
100000014192,22131
100000014236,22132
100000014236,22131
100000107029,22131
100000177658,49312
100000109072,311991
100000097726,22131
100000157787,22131
100000141768,325181
100000101515,22132
100000085196,22131
100000085196,22132
100000188897,42441
100000189413,49312
100000122832,22132
100000126945,22131
100000193088,22131
100000121931,22132
100000233963,339999
100000039433,311511
100000225801,32512
100000221431,49312
100000085702,49312
100000233927,42441
100000059946,32615
100000108484,49312
100000115546,22131
100000094453,22131
100000215974,49312
100000148244,32518
100000050945,49312
100000036631,32518
100000036631,42469
100000043838,11142
100000094293,22132
100000012069,22132
100000013549,22131
100000010819,22132
100000212502,42469
100000089389,22131
100000018795,325181
100000019197,325181
100000091688,325312
100000144541,325312
100000053247,22132
100000053087,22131
100000052587,22131
100000144532,325312
100000226846,22111
100000156528,22131
100000108545,22132
100000109615,22131
100000109376,22132
100000182134,22132
100000182205,22131
100000109571,22131
100000109296,22131
100000090509,22131
100000091964,22132
100000019598,22132
100000019311,22131
100000019678,22132
100000018875,22131
100000191847,22132
100000018296,22131
100000014487,22132
100000019428,22132
100000060257,22132
100000145737,22132
100000046256,22131
100000168141,92411
100000094373,22132
100000063021,49312
100000145265,311511
100000144925,22132
100000144961,22131
100000183865,42469
100000196094,49312
100000045168,22131
100000003934,22132
100000054665,325199
100000045186,22132
100000072226,22131
100000122967,22132
100000152862,42449
100000132331,42269
100000029925,22132
100000043525,22131
100000179969,42399
100000164859,42469
100000162833,22131
100000184891,339999
100000162824,22131
100000162815,22131
100000113735,42269
100000103229,22132
100000119392,311511
100000082091,22132
100000082947,22132
100000158312,22132
100000114057,22131
100000114342,22131
100000113986,22131
100000170209,22131
100000189814,22131
100000158376,31151
100000218409,42471
100000190072,31211
100000108206,49312
100000139174,22131
100000140689,22131
100000140965,22131
100000139101,22131
100000084311,56179
100000115617,22131
100000141009,22131
100000138978,22131
100000138077,22131
100000168285,22131
100000114093,22132
100000139361,22131
100000230644,49311
100000114299,22131
100000115573,22131
100000224704,49312
100000157778,32512
100000229488,49319
100000176356,49312
100000115662,22131
100000114182,22132
100000182713,22111
100000115591,22131
100000114459,22131
100000057902,32615
100000056226,49312
100000139441,22131
100000026704,22132
100000026624,22132
100000044212,42469
100000140661,22111
100000145103,22131
100000144523,22132
100000229497,322291
100000209017,42469
100000026884,22132
100000061737,22131
100000047175,22131
100000089655,22131
100000096068,32522
100000048272,32512
100000192588,22132
100000197084,325199
100000149546,22131
100000032617,22131
100000032467,22132
100000064887,322121
100000064887,322291
100000064887,32211
100000032109,22131
100000123804,325199
100000035874,22131
100000030469,22131
100000035589,22131
100000032751,22132
100000119463,22131
100000119463,22132
100000089192,22132
100000089192,22131
100000039237,22132
100000028418,22131
100000154218,22131
100000095826,325312
100000100687,42269
100000138264,22132
100000189887,49312
100000240955,54171
100000170245,42471
100000090956,32211
100000090956,32213
100000051365,22131
100000156029,325181
100000156029,22132
100000107403,325181
100000191071,221112
100000092552,22131
100000100525,56221
100000191259,22111
100000049716,325211
100000015299,42269
100000105325,22132
100000160906,22131
100000021736,22131
100000020997,22131
100000020951,22132
100000001847,331522
100000075508,32211
100000199242,312113
100000100909,32531
100000133367,49312
100000215769,49312
100000108563,31151
100000072565,49312
100000038176,311612
100000202666,49312
100000072235,325181
100000140153,22131
100000170478,42269
100000218392,42471
100000108965,49312
100000033331,22131
100000036392,22132
100000037122,22131
100000054736,22131
100000215607,42441
100000181359,42469
100000077613,22132
100000067134,22131
100000067036,22132
100000230948,114111
100000199885,22132
100000118348,22131
100000077784,22131
100000077784,22132
100000199876,22132
100000117054,22132
100000116108,22132
100000187362,22131
100000041493,22131
100000043516,22132
100000230751,49312
100000130556,325611
100000191703,325611
100000204548,49312
100000137648,325312
100000179594,22111
100000094471,32561
100000082073,312111
100000171271,22131
100000198225,42441
100000054754,49312
100000142393,22132
100000102257,56179
100000182848,22132
100000113487,22132
100000156546,22131
100000229175,49312
100000089879,22132
100000195175,48821
100000034928,22131
100000034991,22131
100000034802,22131
100000080039,22131
100000182198,22132
100000157162,22132
100000156537,22131
100000017858,22132
100000114351,49312
100000182214,22132
100000016056,22132
100000018143,22132
100000171342,22132
100000240697,32512
100000070996,32614
100000142035,22132
100000142062,22131
100000075615,221112
100000018731,22132
100000020808,31171
100000063067,22132
100000064636,22131
100000182964,99999
100000029943,22131
100000043936,22131
100000043393,22131
100000046176,22132
100000146095,49312
100000043455,22132
100000044356,22132
100000043543,22132
100000157929,221119
100000157929,562213
100000043491,22132
100000032378,22132
100000179567,42469
100000045257,22131
100000116858,22131
100000117125,22132
100000116689,22131
100000116689,22132
100000072093,42469
100000192524,221112
100000076945,22132
100000076892,22132
100000055842,22131
100000029827,22132
100000180109,49312
100000228201,49319
100000218089,48821
100000094391,48831
100000238334,42471
100000177925,42469
100000081635,22132
100000242711,49319
100000035455,22132
100000108518,49312
100000059848,22131
100000237656,49312
100000166045,42471
100000154129,42469
100000154129,32518
100000212995,31212
100000030085,22132
100000023379,325311
100000161219,49312
100000151337,42269
100000008671,42469
100000030307,22132
100000187932,312113
100000210274,32512
100000210274,42469
100000210309,42469
100000160149,49312
100000096479,48831
100000170833,42471
100000188414,32512
100000141054,325311
100000031084,22132
100000031002,22131
100000031075,22132
100000053489,22131
100000138585,42269
100000100259,325612
100000083367,42469
100000181607,22111
100000073742,42491
100000181251,56179
100000030076,22131
100000041395,22131
100000072574,22132
100000231625,42469
100000235131,311511
100000117928,22131
100000097637,22131
100000099715,22131
100000100008,22131
100000085917,42491
100000145327,42291
100000098208,22132
100000071398,311411
100000146022,22132
100000016895,22131
100000017153,22132
100000099644,22131
100000124607,22132
100000019115,22131
100000018321,22131
100000240223,22111
100000018508,22131
100000015734,22132
100000016715,22132
100000016458,22132
100000142696,42269
100000228513,42469
100000116778,22131
100000018697,22132
100000088193,22131
100000092357,42269
100000175339,56179
100000183892,49312
100000083269,22132
100000019473,22131
100000034321,325312
100000071959,22132
100000022548,33121
100000028249,22132
100000140554,311411
100000140554,31193
100000063398,22131
100000063478,22131
100000063539,22131
100000101178,49311
100000054629,22131
100000053176,22132
100000150105,311511
100000031627,49312
100000063263,22131
100000144088,49311
100000133321,49312
100000062932,22132
100000063129,22131
100000063218,22131
100000063664,22132
100000074509,22131
100000074572,22132
100000074643,22131
100000089815,22131
100000074402,22131
100000074741,22131
100000139655,22131
100000144747,22132
100000151471,22131
100000138772,22132
100000138727,22131
100000157448,22131
100000231073,325311
100000018633,22132
100000060131,22131
100000046014,22131
100000190839,325991
100000184999,22132
100000125465,42269
100000135445,48422
100000118561,325411
100000191972,49312
100000165661,42471
100000200427,42469
100000027801,22132
100000180939,22131
100000081047,31212
100000165607,42471
100000052453,311991
100000013932,32532
100000146059,11511
100000049459,32615
100000115751,325314
100000163413,32615
100000076419,22131
100000163324,22131
100000105735,311615
100000163315,22132
100000163306,22132
100000163333,22132
100000219079,42471
100000094239,311615
100000043017,327993
100000160185,49312
100000061782,311513
100000014833,311812
100000164715,42471
100000142721,31152
100000142721,49312
100000028695,49312
100000061318,22132
100000085524,32561
100000131476,325611
100000223279,42471
100000239896,48821
100000073225,311511
100000056422,42241
100000061577,22132
100000164608,49311
100000228764,48422
100000232884,311412
100000160201,49312
100000210149,42469
100000159865,49312
100000160176,49312
100000241641,49312
100000051944,311812
100000189468,49312
100000195763,49312
100000186513,311941
100000060658,49311
100000130798,311813
100000165812,31151
100000110051,49319
100000115788,49312
100000053728,56191
100000214788,221112
100000071904,49312
100000071673,49312
100000050302,31181
100000036855,326199
100000138807,327992
100000047763,325199
100000192356,32541
100000201079,311612
100000073261,32518
100000249215,48821
100000029907,32512
100000076142,325311
100000129498,31161
100000160167,49312
100000112077,325199
100000135123,325311
100000135123,32518
100000057911,32518
100000141633,311821
100000133009,22132
100000117508,325611
100000133054,22132
100000042081,325211
100000042081,32532
100000128523,32519
100000030815,22131
100000222109,31192
100000156788,32511
100000049002,32614
100000088825,32518
100000030708,22131
100000105272,49311
100000118286,32213
100000118286,32211
100000030913,22131
100000234061,48691
100000234953,48691
100000142008,22132
100000086051,325314
100000197388,42471
100000105398,22131
100000181698,311211
100000133964,311615
100000203157,22132
100000177578,22131
100000040074,31151
100000146031,11511
100000137559,11511
100000014307,327992
100000144863,325194
100000039932,31171
100000145087,22132
100000020639,32211
100000051784,325199
100000037131,42469
100000037131,32518
100000078284,311412
100000050758,311615
100000144328,49311
100000185505,22131
100000161102,22131
100000182438,49311
100000132876,327215
100000062264,32532
100000057555,22131
100000228354,22131
100000057653,22132
100000051463,325212
100000024895,325613
100000116894,311615
100000190492,32599
100000155716,311615
100000063156,221112
100000088433,33121
100000100428,331423
100000139539,22131
100000185523,31171
100000101659,311615
100000050892,311612
100000025224,22132
100000022147,22131
100000056459,33651
100000060569,32552
100000196922,32552
100000236381,49319
100000236381,49311
100000089726,49312
100000175268,221112
100000180742,325199
100000128186,31212
100000010016,325194
100000029202,322221
100000145229,31161
100000140224,325211
100000103032,332813
100000016243,49312
100000007878,311615
100000175008,11511
100000087256,325314
100000117367,312111
100000061461,22132
100000187237,49312
100000187237,311615
100000092099,49312
100000243676,31141
100000099868,311821
100000099868,31133
100000099868,311911
100000100197,311821
100000100197,31133
100000100197,311911
100000078872,42469
100000042599,325211
100000006673,22131
100000161111,22131
100000006664,22132
100000137247,31152
100000136257,325199
100000144916,325199
100000151355,22131
100000243239,32614
100000194372,22131
100000229683,42448
100000049672,22132
100000038577,32614
100000101374,32532
100000085739,325314
100000160657,49312
100000096754,311615
100000086177,213112
100000114832,22131
100000145336,339112
100000105432,22131
100000060836,32552
100000100543,32614
100000197262,311612
100000201444,311615
100000162067,22131
100000052364,311615
100000045346,49312
100000045346,31152
100000045346,311511
100000045346,311991
100000094499,22131
100000146273,325998
100000176392,325998
100000220423,325998
100000193499,325199
100000195013,325199
100000251906,32614
100000238897,325613
100000175428,22132
100000055691,311615
100000098048,22131
100000064011,42469
100000037346,325211
100000054246,311615
100000235097,49311
100000080761,22132
100000145434,325314
100000089441,22131
100000217437,42471
100000238441,42471
100000222564,42471
100000144729,11511
100000064725,311615
100000028542,49312
100000094177,311615
100000146193,11511
100000039763,22132
100000039736,22131
100000039834,22132
100000154913,22131
100000154922,22132
100000133376,31411
100000245807,49312
100000166606,31141
100000185532,31141
100000089593,22131
100000135775,312113
100000044267,42469
100000028864,49312
100000197618,22131
100000120353,311615
100000206742,311612
100000086284,311615
100000076222,22132
100000054727,49311
100000220003,49311
100000186452,49311
100000178728,42441
100000118703,327993
100000015226,32512
100000015226,22121
100000054157,22132
100000054157,22131
100000223876,22131
100000117606,312111
100000161077,311824
100000030842,325211
100000229914,42441
100000107038,325612
100000177649,311615
100000191311,22132
100000191339,22132
100000191348,22131
100000140386,22131
100000140386,22132
100000180662,22111
100000184784,221112
100000184766,221112
100000049761,22132
100000049761,22131
100000096978,311615
100000096978,49312
100000104647,22132
100000096497,22131
100000097067,311615
100000192908,311615
100000109009,311615
100000201355,311615
100000194988,312113
100000250408,49311
100000056681,49312
100000056681,311615
100000100856,311615
100000093926,22132
100000152595,331316
100000240376,311615
100000126026,49312
100000126026,311615
100000227934,49312
100000061309,49312
100000198724,49312
100000156001,325998
100000010757,48832
100000144685,22132
100000217366,49311
100000145648,11511
100000146068,11511
100000105049,22131
100000105147,22132
100000021399,22131
100000081154,325612
100000247725,311111
100000174072,11511
100000022539,454312
100000150926,22131
100000213949,49312
100000153237,22132
100000117027,42491
100000066518,32211
100000004504,22131
100000163752,22131
100000190679,42469
100000064253,42269
100000179013,221112
100000041171,221112
100000102499,325998
100000143793,22132
100000135588,32599
100000158768,22131
100000158768,22132
100000154272,22131
100000162682,22131
100000209918,22132
100000094266,32552
100000110373,32615
100000076598,22131
100000061345,22132
100000171547,32532
100000057984,32614
100000145443,11511
100000153497,311615
100000227989,49312
100000244988,49312
100000115653,32615
100000020657,49312
100000142785,22131
100000231251,311615
100000180733,49312
100000025956,32512
100000143436,331222
100000230225,311211
100000136827,22132
100000136943,22131
100000056182,32561
100000070638,311812
100000163182,22131
100000197627,49312
100000196021,49312
100000136596,22132
100000073118,325998
100000236737,339112
100000239716,42471
100000251871,48423
100000055708,56221
100000055708,325998
100000138433,32561
100000184472,32511
100000087434,311612
100000101418,49312
100000051392,32519
100000051588,22131
100000076017,22131
100000099537,22132
100000246183,33791
100000210345,31194
100000118749,311813
100000234971,49311
100000168418,49312
100000111318,49312
100000212469,42441
100000009037,22131
100000009028,22132
100000008975,22131
100000165625,42471
100000062558,22131
100000170414,49312
100000160194,311411
100000054264,311411
100000246487,49312
100000023164,21232
100000109731,49311
100000105085,32561
100000130397,32512
100000125946,311991
100000186522,22131
100000046602,325312
100000046602,325314
100000116242,42491
100000164001,22132
100000192686,311615
100000176025,31199
100000097227,311615
100000078621,221112
100000192098,32615
100000234631,32615
100000089986,22131
100000109214,311612
100000092758,32512
100000024626,42441
100000243186,311612
100000239011,327212
100000227113,311612
100000223251,22121
100000046808,42469
100000065056,311615
100000247654,49311
100000145363,11511
100000145988,115112
100000109964,32211
100000088567,49311
100000149109,334412
100000056832,22132
100000056903,22132
100000136284,334412
100000168588,22131
100000197333,42471
100000204067,325193
100000054451,49312
100000062987,311615
100000211665,22132
100000195111,49312
100000171636,311615
100000052346,311615
100000221404,49312
100000077203,221112
100000124849,48832
100000016939,325211
100000171823,32211
100000021629,42469
100000015397,22131
100000162085,313312
100000162085,315221
100000036837,42469
100000036837,32518
100000029774,325998
100000029774,325199
100000113469,32213
100000077089,22111
100000191008,221112
100000197226,49312
100000183213,42469
100000150132,325314
100000150132,42271
100000053443,49312
100000053443,311615
100000071735,49312
100000119258,325998
100000113682,22131
100000145176,311615
100000034483,22132
100000167703,311211
100000034875,22132
100000178238,221112
100000142678,325314
100000084972,212324
100000100124,212324
100000073617,325188
100000116493,22132
100000167017,49311
100000245834,49312
100000117009,22132
100000233632,32518
100000173206,311612
100000254468,311514
100000007994,32521
100000126785,22132
100000180074,49319
100000135043,325131
100000222788,49311
100000104816,49311
100000165475,42471
100000142099,22132
100000078408,42269
100000220414,325998
100000133722,32519
100000232287,541711
100000252638,325199
100000130967,22131
100000131617,22131
100000168971,22131
100000073154,32212
100000161692,22132
100000146013,11511
100000215331,32615
100000153558,311615
100000023468,22131
100000089502,22132
100000156181,49311
100000050687,42469
100000174367,31141
100000230788,49311
100000238575,42384
100000162236,49312
100000231518,42469
100000146282,11511
100000146166,11511
100000194336,31331
100000234828,22131
100000215634,322222
100000015887,311411
100000159847,311999
100000235514,42469
100000162487,22131
100000162502,22131
100000085882,42291
100000066082,22132
100000125704,325314
100000167357,11511
100000155538,22131
100000141802,22131
100000215064,31331
100000067535,325211
100000067535,48211
100000173091,311813
100000237549,31181
100000171716,32551
100000171716,325998
100000100482,311612
100000133143,22132
100000193426,49312
100000212575,49312
100000173714,49312
100000202434,562211
100000041938,22132
100000238432,31181
100000178363,42469
100000107751,311225
100000039219,22131
100000041563,22132
100000068035,49312
100000094756,325211
100000094756,325199
100000051007,311615
100000008341,22121
100000065635,22132
100000066938,22132
100000189299,42471
100000026125,32512
100000165279,22131
100000165395,22132
100000200221,311412
100000049333,48821
100000121085,454312
100000234524,33636
100000042688,22132
100000042982,22131
100000043801,22132
100000047656,22131
100000066162,327993
100000047219,325613
100000123298,325613
100000123298,325199
100000251568,32512
100000105174,22132
100000163805,42471
100000168828,42471
100000152041,22131
100000148084,42469
100000022183,42469
100000219925,42469
100000172546,221112
100000103942,22132
100000124108,31152
100000032458,49312
100000022469,49311
100000075161,22132
100000232081,11199
100000076302,22131
100000084936,32411
100000241605,32411
100000077757,22121
100000021317,42469
100000021317,325998
100000108787,221112
100000034107,32411
100000075401,22132
100000075269,22132
100000035339,22131
100000035507,22131
100000075349,22132
100000020899,49311
100000180145,42469
100000199313,54171
100000199313,327999
100000022245,42291
100000035277,22131
100000029569,22131
100000030263,22131
100000091599,221116
100000094462,22131
100000150276,22132
100000035838,22131
100000035847,22131
100000021656,42469
100000035954,22131
100000090377,42491
100000206662,44424
100000042269,42491
100000093702,42491
100000178835,42491
100000169382,42491
100000096175,42491
100000095407,42491
100000221958,42491
100000114413,11115
100000076311,42491
100000134525,42491
100000117946,42491
100000225516,44422
100000054914,42491
100000135105,42491
100000155057,42491
100000009732,49313
100000197565,325193
100000092302,42491
100000199545,42491
100000032911,44422
100000002365,42491
100000085338,42491
100000038336,44424
100000097771,42491
100000093748,44424
100000090545,44424
100000048593,49319
100000075759,42491
100000047674,311612
100000134696,42491
100000099289,42491
100000157206,42491
100000043641,44424
100000179102,42491
100000118375,42491
100000231215,42491
100000022352,42491
100000118856,42491
100000236791,42491
100000090992,42491
100000174759,31141
100000184702,49312
100000097557,42491
100000245745,33522
100000203585,32551
100000141036,42491
100000037499,42491
100000092393,42491
100000061871,42491
100000193961,42441
100000172074,49312
100000239663,311991
100000214902,32512
100000114994,42491
100000214617,42491
100000043623,44424
100000206537,42491
100000248038,42491
100000224731,42491
100000006922,42491
100000158143,42491
100000111764,311119
100000141795,42491
100000139227,42491
100000168631,42491
100000147012,11511
100000017199,11511
100000203834,325193
100000185872,325193
100000090117,42291
100000070674,42491
100000050197,42291
100000039905,42491
100000059072,42491
100000089691,42491
100000238968,325193
100000182081,42491
100000068115,42491
100000049324,42491
100000054692,42491
100000150454,42491
100000228915,42491
100000091982,42291
100000091456,42491
100000093472,42491
100000039102,44422
100000075633,42291
100000099797,42491
100000094916,42291
100000017652,11511
100000096665,42491
100000099617,42491
100000152452,42491
100000029863,42491
100000189137,42491
100000095498,42491
100000004737,42491
100000096629,42491
100000150061,42291
100000121824,42491
100000102881,42491
100000179291,42491
100000039031,42491
100000012309,42491
100000200702,42471
100000159972,49312
100000228853,42471
100000175259,42291
100000245273,42491
100000170165,42491
100000152363,42491
100000102783,42491
100000147414,42491
100000012443,42291
100000252246,42491
100000146601,42491
100000012327,42291
100000032163,44422
100000127533,42491
100000125508,42491
100000089511,42491
100000090778,42491
100000101873,42491
100000056672,42491
100000166465,42491
100000194489,49312
100000141214,42491
100000245264,42491
100000004871,42491
100000154557,42491
100000095078,42291
100000096852,42491
100000072066,42491
100000114609,42491
100000205002,42491
100000114173,42491
100000033359,42291
100000155119,42491
100000002695,42491
100000156895,42491
100000124215,311999
100000175044,42491
100000080146,42491
100000097398,42491
100000165171,42491
100000095915,11511
100000252264,42491
100000022254,22131
100000017689,11511
100000038443,42491
100000004755,42491
100000096638,42491
100000097799,42469
100000097799,32518
100000095434,325311
100000095434,32518
100000134286,42491
100000191909,48699
100000168837,311211
100000138282,42491
100000187969,42491
100000138914,42291
100000056896,42291
100000039077,42491
100000206528,42491
100000084758,311612
100000092589,42491
100000012372,42491
100000124064,44422
100000204815,49312
100000127267,311221
100000192873,49312
100000038185,42491
100000166517,31141
100000192953,311999
100000088175,31123
100000243122,325193
100000166492,49312
100000084703,22131
100000110989,22131
100000110998,22132
100000127695,311221
100000134614,325193
100000134614,311221
100000153353,325199
100000092525,42491
100000036926,22131
100000170637,42491
100000206635,11115
100000050561,22131
100000247486,42491
100000092339,42491
100000090402,42291
100000165894,42491
100000166161,49312
100000077846,42491
100000043767,42291
100000172065,325314
100000198662,325193
100000151792,42491
100000075526,44424
100000075562,42291
100000216214,311615
100000176579,325199
100000176579,325411
100000056093,311612
100000141081,49312
100000114155,42491
100000166802,42491
100000252237,42491
100000004773,42491
100000102024,42491
100000134543,42491
100000095951,42491
100000150775,44422
100000001231,42491
100000001874,42491
100000001776,42491
100000085506,42491
100000107626,42491
100000227729,42491
100000206458,42491
100000058554,48699
100000005941,42491
100000005978,454312
100000005996,42491
100000091759,42491
100000138022,48321
100000167847,42491
100000202452,42451
100000203781,221112
100000203781,311999
100000139085,32511
100000139085,325211
100000142491,42491
100000151266,311999
100000137498,221112
100000137498,311221
100000137498,325193
100000179326,311612
100000170263,42491
100000111158,42491
100000220405,42491
100000098306,42491
100000090929,42491
100000254155,42491
100000095595,42491
100000103434,42491
100000095158,42491
100000039308,42291
100000087755,311611
100000075535,42491
100000035035,42491
100000097664,42491
100000197725,42491
100000097628,42491
100000180458,42491
100000111381,42491
100000050017,42491
100000179898,325193
100000134712,42291
100000130351,42491
100000058741,48699
100000169854,42291
100000199117,325193
100000012381,42491
100000134874,42491
100000157395,325311
100000153406,42491
100000156653,42491
100000048904,42491
100000090135,42491
100000095292,42291
100000046782,42469
100000219818,311991
100000003747,311612
100000236979,49311
100000250131,49312
100000143105,31199
100000210979,325193
100000127187,32615
100000080413,311412
100000018232,22131
100000033714,44422
100000052382,22131
100000223723,42491
100000244425,11115
100000110266,325311
100000111096,42491
100000012504,42491
100000007146,42491
100000133633,42291
100000168935,11511
100000140117,42491
100000237157,42491
100000111023,42491
100000193756,42491
100000111069,42491
100000035749,42469
100000037257,311612
100000054709,22131
100000235596,311612
100000012871,311999
100000255458,42491
100000175473,42491
100000004791,42491
100000000848,42251
100000000081,42491
100000108894,42491
100000217393,42491
100000015501,42491
100000206653,44424
100000057074,22131
100000006879,311611
100000079121,31161
100000177747,311612
100000025153,325312
100000068945,42491
100000242267,325998
100000193024,325193
100000094113,49312
100000102532,42291
100000102836,42491
100000169863,22131
100000229086,49312
100000229095,49312
100000047273,311511
100000244023,42447
100000203674,32532
100000075474,311611
100000079684,311511
100000137595,22131
100000209473,48691
100000094168,49312
100000170815,33639
100000050339,311119
100000110453,562219
100000031306,44424
100000148574,42491
100000038238,44424
100000168855,339999
100000137899,42291
100000075697,42491
100000092044,42491
100000234748,42491
100000094943,42491
100000134375,42291
100000231019,42491
100000147619,42491
100000125615,11115
100000134446,111199
100000097502,42491
100000096139,42491
100000146674,42491
100000175534,42491
100000104148,42491
100000049627,22131
100000112362,31161
100000201925,311511
100000209543,311612
100000134428,22132
100000096317,42291
100000058974,42491
100000036187,325311
100000036187,22131
100000098805,42491
100000152158,42491
100000087522,32512
100000117964,42451
100000146718,42291
100000094845,42491
100000113806,42491
100000155887,325314
100000091072,42491
100000174928,42491
100000203772,325193
100000223091,42491
100000089888,42491
100000153442,42491
100000239574,311611
100000004817,42491
100000170557,42491
100000074689,42491
100000004835,42491
100000215965,42491
100000148397,42491
100000058439,311221
100000049119,325199
100000122707,311119
100000016706,11511
100000170487,42491
100000090037,325312
100000194327,42491
100000093784,44424
100000186595,42469
100000113316,42491
100000129112,42491
100000095942,325998
100000091544,44424
100000154842,42491
100000070629,44422
100000004121,42491
100000136569,42491
100000129899,42491
100000098137,42491
100000021228,42491
100000168169,42291
100000005647,42291
100000190982,325193
100000226294,325193
100000128006,42491
100000167393,42491
100000179273,49312
100000202023,325193
100000040145,42291
100000041313,42459
100000054807,42491
100000194979,325193
100000011587,42491
100000020755,22131
100000132108,42491
100000033705,44422
100000204343,42491
100000089995,42491
100000092623,42491
100000007075,42491
100000012407,42291
100000140493,42469
100000016859,11511
100000163388,42491
100000121959,42491
100000012283,42491
100000128863,42291
100000074661,484121
100000252068,42491
100000004942,42491
100000133134,22131
100000209375,49312
100000193257,325193
100000222289,311119
100000159963,49312
100000100188,22131
100000155841,11115
100000059562,33141
100000029266,311612
100000156449,42291
100000173108,311513
100000205798,311991
100000170593,42491
100000041297,42491
100000043035,42491
100000191482,42471
100000180779,32512
100000201033,325193
100000202416,42491
100000169328,42491
100000096095,42491
100000080994,42491
100000217213,42491
100000148422,42491
100000014762,42491
100000086471,42491
100000154655,42491
100000189627,44424
100000051267,42491
100000175516,42251
100000091893,42491
100000155556,42491
100000099109,42291
100000091134,42491
100000177532,42491
100000106752,42491
100000163501,42491
100000112709,42491
100000095176,42491
100000082448,42491
100000152381,42491
100000113414,42491
100000239208,42491
100000040305,42491
100000172662,42491
100000193765,325193
100000114725,42291
100000195415,325193
100000004862,42491
100000091483,42491
100000110854,42491
100000056627,42491
100000206546,325193
100000039095,42491
100000105584,42491
100000185916,42491
100000096576,42491
100000175053,42491
